,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type,isFraud
3284300,1148262.22,0.0,0.0,3289440.33,4437702.55,TRANSFER,0
1055451,118417.79,304.0,0.0,1555433.7,1673851.49,TRANSFER,0
3145394,397619.54,6513696.98,6911316.51,5285097.15,4887477.62,CASH_IN,0
5636750,130092.11,29949.0,0.0,99545.88,229637.99,CASH_OUT,0
1881671,2025.34,52730.0,50704.66,0.0,0.0,PAYMENT,0
1084543,192631.88,4392336.23,4584968.11,1338063.23,1284188.55,CASH_IN,0
1879520,5653.14,30643.0,24989.86,0.0,0.0,PAYMENT,0
3431974,9529.84,0.0,0.0,0.0,0.0,PAYMENT,0
3543193,6072.5,387.0,0.0,0.0,0.0,PAYMENT,0
6008980,349128.49,8057643.65,8406772.15,1740476.58,1391348.08,CASH_IN,0
1335638,1771143.38,52519.0,0.0,234434.47,2005577.85,TRANSFER,0
4839728,6675.59,20217.0,13541.41,0.0,0.0,PAYMENT,0
5918009,18476.37,10882.0,0.0,0.0,0.0,PAYMENT,0
2564746,377159.52,41552.0,0.0,0.0,377159.52,CASH_OUT,0
3407744,126399.39,6001.0,0.0,1249614.06,1376013.45,CASH_OUT,0
1968127,172944.02,380631.0,207686.98,211532.09,384476.11,CASH_OUT,0
4004159,325940.25,0.0,0.0,347449.72,673389.97,CASH_OUT,0
739496,123385.52,10723.0,134108.52,247803.7,124418.17,CASH_IN,0
1589125,196698.18,0.0,0.0,605431.19,802129.37,CASH_OUT,0
547480,4374.25,0.0,0.0,0.0,0.0,PAYMENT,0
5709917,275485.01,288544.0,13058.99,0.0,275485.01,TRANSFER,0
2734842,10471.74,308439.0,297967.26,0.0,0.0,PAYMENT,0
909111,21000.07,0.0,0.0,0.0,0.0,PAYMENT,0
3109482,30581.69,305.0,0.0,0.0,0.0,PAYMENT,0
712330,750642.11,40802.0,0.0,120137.72,870779.83,TRANSFER,0
5198016,13709.69,81869.0,68159.31,0.0,0.0,PAYMENT,0
4300711,394808.37,5245600.42,5640408.79,11043217.44,10648409.07,CASH_IN,0
2596451,3291.92,297255.86,293963.94,0.0,0.0,PAYMENT,0
435767,3217.37,5821.06,2603.69,0.0,0.0,PAYMENT,0
375539,39093.25,156773.0,117679.75,690771.44,232428.95,CASH_OUT,0
2285629,6639.29,21444.0,14804.71,0.0,0.0,PAYMENT,0
5020046,6554.21,40254.0,33699.79,0.0,0.0,PAYMENT,0
703127,11414.12,0.0,0.0,820159.3,279960.21,DEBIT,0
370099,280493.71,717235.63,436741.92,142935.0,560949.72,CASH_OUT,0
4764282,1090934.45,0.0,0.0,2616525.4,3707459.85,TRANSFER,0
1597404,59703.88,20586.0,0.0,116589.52,176293.39,CASH_OUT,0
5397871,1352670.12,17274.33,0.0,1616945.1,2969615.23,TRANSFER,0
5989615,135363.73,7088.0,0.0,0.0,135363.73,CASH_OUT,0
1027842,7532.78,134.0,0.0,0.0,0.0,PAYMENT,0
2759751,10144.08,0.0,0.0,0.0,0.0,PAYMENT,0
2274512,16593.68,0.0,0.0,0.0,0.0,PAYMENT,0
354151,143652.85,30379.0,0.0,0.0,143652.85,CASH_OUT,0
1309949,2525.16,0.0,0.0,0.0,0.0,PAYMENT,0
4570077,403704.94,0.0,0.0,1849065.07,2252770.01,CASH_OUT,0
4549809,2813.1,0.0,0.0,0.0,0.0,PAYMENT,0
467467,182736.78,9063855.74,9246592.52,468796.12,193214.4,CASH_IN,0
4625980,12500.56,0.0,0.0,572858.56,585359.11,CASH_OUT,0
747812,12039.47,0.0,0.0,0.0,0.0,PAYMENT,0
5502169,283939.69,0.0,0.0,866685.02,1150624.71,CASH_OUT,0
1180439,17061.99,0.0,0.0,0.0,0.0,PAYMENT,0
2102124,2456.95,1514.0,0.0,0.0,0.0,PAYMENT,0
5321864,55136.09,0.0,0.0,687806.8,742942.89,CASH_OUT,0
2834642,21300.37,0.0,0.0,0.0,0.0,PAYMENT,0
4863126,91457.8,335557.0,244099.2,3572523.69,3663981.5,CASH_OUT,0
1960465,15941.09,0.0,0.0,0.0,0.0,PAYMENT,0
4803754,395251.52,94.0,395345.52,8620.1,0.0,CASH_IN,0
953507,186462.45,0.0,0.0,2020509.08,2206971.53,TRANSFER,0
4401941,91786.84,11740.0,103526.84,434402.95,342616.11,CASH_IN,0
1865598,172306.04,205870.82,33564.78,1201826.03,1374132.07,TRANSFER,0
2299331,83302.56,20309.0,103611.56,101896.37,18593.8,CASH_IN,0
1381381,284208.78,1349.0,285557.78,0.0,0.0,CASH_IN,0
1911939,21991.19,30139.0,52130.19,562143.5,540152.31,CASH_IN,0
204678,42515.13,305990.0,263474.87,2452133.56,2494648.69,CASH_OUT,0
592930,204224.71,19999.0,224223.71,623777.01,419552.29,CASH_IN,0
1988916,7137.02,69832.0,62694.98,0.0,0.0,PAYMENT,0
422396,17995.4,100687.95,82692.55,0.0,0.0,PAYMENT,0
5386968,526432.37,0.0,0.0,793271.39,1319703.76,TRANSFER,0
1415575,374737.96,198001.0,572738.96,0.0,0.0,CASH_IN,0
4385851,582.16,230120.0,229537.84,0.0,0.0,PAYMENT,0
4411502,42984.63,0.0,0.0,59192.58,102177.21,CASH_OUT,0
3742869,92318.53,0.0,0.0,2242692.27,2335010.8,CASH_OUT,0
3019557,3541.29,11235.0,7693.71,0.0,0.0,PAYMENT,0
2090303,9887.87,0.0,0.0,0.0,0.0,PAYMENT,0
1020291,1082.58,147356.0,146273.42,0.0,0.0,PAYMENT,0
4163603,371698.08,41571.0,0.0,195432.84,567130.92,CASH_OUT,0
5425573,9120.38,106065.0,96944.62,0.0,0.0,PAYMENT,0
6127757,316444.27,82771.0,0.0,0.0,316444.27,CASH_OUT,0
341251,175922.87,0.0,0.0,1429967.88,1605890.75,CASH_OUT,0
897866,161013.19,0.0,0.0,3386103.0,3547116.2,CASH_OUT,0
991204,1868.88,0.0,0.0,0.0,0.0,PAYMENT,0
3384466,5734.96,293336.07,287601.11,0.0,0.0,PAYMENT,0
2820997,298757.95,0.0,0.0,922874.13,1221632.08,CASH_OUT,0
4086364,277975.21,171.0,0.0,638969.13,916944.34,CASH_OUT,0
5771915,14002.13,0.0,0.0,0.0,0.0,PAYMENT,0
1875664,137554.74,0.0,0.0,1225100.18,1362654.92,CASH_OUT,0
2052051,213060.66,1374.0,214434.66,0.0,0.0,CASH_IN,0
4001897,1468521.62,0.0,0.0,1755796.4,3224318.02,TRANSFER,0
1451528,186215.18,20434.0,206649.18,0.0,299741.47,CASH_IN,0
2180333,59202.91,123504.83,64301.91,0.0,0.0,PAYMENT,0
3537704,192862.52,559.0,0.0,0.0,192862.52,CASH_OUT,0
4904380,23535.73,27897.0,4361.27,0.0,0.0,PAYMENT,0
2020460,1676908.74,0.0,0.0,1975245.99,3839576.06,TRANSFER,0
3103849,40289.22,0.0,0.0,505109.84,361267.01,CASH_OUT,0
4625982,181094.81,0.0,0.0,1396176.87,1577271.68,CASH_OUT,0
3211045,1123759.56,0.0,0.0,1914854.22,3038613.79,TRANSFER,0
3013120,5455.49,0.0,0.0,0.0,0.0,PAYMENT,0
3622096,189953.89,24209.51,0.0,1565629.61,1755583.5,CASH_OUT,0
316437,13051.56,502.0,0.0,0.0,0.0,PAYMENT,0
678922,11195.18,143186.13,131990.95,0.0,0.0,PAYMENT,0
3303813,25064.47,797.0,0.0,0.0,0.0,PAYMENT,0
1216584,784863.29,0.0,0.0,6615809.7,7400672.99,TRANSFER,0
3107244,15545.82,0.0,0.0,0.0,0.0,PAYMENT,0
1407746,105323.34,126324.28,21000.94,153541.7,258865.04,CASH_OUT,0
502518,169359.12,102541.0,0.0,206177.31,375536.43,CASH_OUT,0
4057932,194726.21,0.0,0.0,2573329.96,2768056.18,CASH_OUT,0
6185396,13796.91,237.0,0.0,0.0,0.0,PAYMENT,0
1869993,191777.46,0.0,0.0,2571667.52,2763444.99,CASH_OUT,0
4478494,140675.76,1727412.59,1868088.34,1276918.38,1136242.63,CASH_IN,0
6054399,375380.24,2370681.19,2746061.43,4059311.88,3683931.64,CASH_IN,0
6232850,4862.41,28716.0,23853.59,0.0,0.0,PAYMENT,0
733937,323799.92,157037.93,0.0,410548.46,734348.38,CASH_OUT,0
2989180,326927.1,428003.0,101075.9,8601758.73,8928685.82,CASH_OUT,0
5093572,25783.75,67445.2,41661.46,0.0,0.0,PAYMENT,0
5817026,2551.45,307430.0,309981.45,335920.42,333368.97,CASH_IN,0
4150038,246991.07,236.0,0.0,343288.98,590280.05,CASH_OUT,0
5402144,37095.54,0.0,0.0,0.0,0.0,PAYMENT,0
4097904,16136.38,0.0,0.0,0.0,0.0,PAYMENT,0
4230989,1226.23,0.0,0.0,0.0,0.0,PAYMENT,0
615507,11843.36,61193.0,73036.36,181531.25,169687.9,CASH_IN,0
4151550,209423.63,3204526.91,3413950.54,2064446.89,1855023.26,CASH_IN,0
2641074,277305.38,80004.0,0.0,8044055.98,8321361.35,CASH_OUT,0
2417762,124893.73,371553.0,246659.27,2198125.81,2323019.55,CASH_OUT,0
5358115,44887.72,4515936.03,4560823.74,3692111.21,3647223.49,CASH_IN,0
5417812,645576.35,0.0,0.0,1704152.97,2349729.31,TRANSFER,0
2163891,78383.29,0.0,0.0,949486.14,1027869.44,CASH_OUT,0
638136,7005.84,2003838.0,2010843.84,570372.61,806096.56,CASH_IN,0
4546010,243138.74,132339.0,375477.74,708401.55,465262.82,CASH_IN,0
5514993,1314.31,0.0,0.0,0.0,0.0,PAYMENT,0
4490942,6603.34,1274.0,0.0,0.0,0.0,PAYMENT,0
5357873,12677.94,41330.03,28652.09,0.0,0.0,PAYMENT,0
2725741,5431.63,19365.67,13934.04,1193826.54,1199258.17,DEBIT,0
5869865,7006.13,512703.0,505696.87,0.0,0.0,PAYMENT,0
2114499,13835.67,551238.0,537402.33,0.0,0.0,PAYMENT,0
1937583,93002.12,288.0,93290.12,0.0,0.0,CASH_IN,0
2890542,12862.27,123.0,0.0,0.0,0.0,PAYMENT,0
3046633,281538.01,31202.0,0.0,0.0,281538.01,CASH_OUT,0
5178205,1438.32,70836.8,69398.49,0.0,0.0,PAYMENT,0
4077748,139356.23,713.0,140069.23,0.0,0.0,CASH_IN,0
1990393,9554.7,0.0,0.0,0.0,0.0,PAYMENT,0
4011622,13873.27,13890.0,16.73,0.0,0.0,PAYMENT,0
704222,107159.72,0.0,0.0,205065.77,312225.49,CASH_OUT,0
1024020,417340.24,0.0,0.0,470389.48,887729.72,TRANSFER,0
1060394,11403.69,82740.0,71336.31,0.0,0.0,PAYMENT,0
5824981,7379.96,0.0,0.0,0.0,0.0,PAYMENT,0
5703257,3833.94,0.0,0.0,0.0,0.0,PAYMENT,0
899940,28485.24,3392482.8,3420968.04,279052.38,250567.14,CASH_IN,0
4211025,2396.75,144146.0,141749.25,0.0,0.0,PAYMENT,0
5246621,362395.4,20835.0,383230.4,62489.6,0.0,CASH_IN,0
1237891,1646539.42,0.0,0.0,9802852.63,11137501.31,TRANSFER,0
2945726,815237.34,0.0,0.0,0.0,815237.34,TRANSFER,0
4798365,115252.12,0.0,0.0,3566461.55,3681713.67,CASH_OUT,0
1337061,2805.64,10698.0,7892.36,0.0,0.0,PAYMENT,0
3437485,100699.11,1017069.44,1117768.56,283757.62,183058.51,CASH_IN,0
6000206,35475.14,0.0,0.0,0.0,0.0,PAYMENT,0
154714,1627.17,0.0,0.0,0.0,0.0,PAYMENT,0
5759744,527428.23,30693.0,0.0,0.0,527428.23,CASH_OUT,0
6096744,281180.05,140332.0,0.0,0.0,281180.05,CASH_OUT,0
2780510,844.14,20838.0,19993.86,0.0,0.0,PAYMENT,0
651105,129002.97,5142347.97,5271350.94,228255.14,99252.18,CASH_IN,0
2184638,14196.11,94270.05,80073.95,0.0,0.0,PAYMENT,0
1050709,25631.33,5371.95,0.0,0.0,0.0,PAYMENT,0
2054786,15068.34,0.0,0.0,0.0,0.0,PAYMENT,0
3999905,165144.09,22484.0,0.0,0.0,165144.09,CASH_OUT,0
1918635,127035.24,0.0,0.0,3272565.44,3399600.68,CASH_OUT,0
4570705,85336.97,42291.0,0.0,0.0,85336.97,CASH_OUT,0
2355465,9465.73,30443.0,20977.27,0.0,0.0,PAYMENT,0
175457,200700.25,880058.7,1080758.95,269475.63,68775.38,CASH_IN,0
4574878,282129.8,101.0,0.0,5061206.37,5343336.17,CASH_OUT,0
6175375,485022.38,1122.0,0.0,0.0,485022.38,TRANSFER,0
4923159,116003.96,62049.0,0.0,2282873.31,2398877.27,CASH_OUT,0
4951561,21586.02,32085.0,10498.98,15066186.33,15087772.35,CASH_OUT,0
1966167,45299.12,22819635.86,22864934.98,938703.85,893404.73,CASH_IN,0
353490,274783.04,0.0,0.0,508539.59,783322.62,CASH_OUT,0
1282459,20285.31,931.0,0.0,0.0,0.0,PAYMENT,0
5990342,318099.24,0.0,0.0,4698215.74,5016314.98,CASH_OUT,0
5324477,338860.47,2922921.34,3261781.82,769948.63,431088.16,CASH_IN,0
2169079,6072.4,0.0,0.0,0.0,0.0,PAYMENT,0
2413843,72426.68,11948.0,84374.68,168091.63,95664.95,CASH_IN,0
2946346,266795.57,37869.0,0.0,140720.52,407516.1,CASH_OUT,0
5130644,131525.52,5163.0,0.0,92910.67,224436.19,CASH_OUT,0
3528306,196390.08,61100.0,0.0,0.0,196390.08,CASH_OUT,0
1887745,10691.66,0.0,0.0,0.0,0.0,PAYMENT,0
3408791,21459.1,0.0,0.0,0.0,0.0,PAYMENT,0
1290891,7350.22,281791.0,274440.78,0.0,0.0,PAYMENT,0
6019354,4440.36,30775.0,26334.64,317303.75,321744.11,CASH_OUT,0
1806641,219647.04,0.0,0.0,1423448.51,1643095.55,CASH_OUT,0
3897892,169562.09,10.0,169572.09,0.0,0.0,CASH_IN,0
3276603,212346.46,647120.29,859466.75,6342633.98,6130287.52,CASH_IN,0
4044352,285305.74,5029.0,0.0,1245617.35,1530923.09,CASH_OUT,0
1126152,18360.95,13634.0,0.0,0.0,0.0,PAYMENT,0
780773,256522.97,0.0,0.0,3228787.54,3485310.51,TRANSFER,0
4737482,2903.36,94485.0,91581.64,0.0,0.0,PAYMENT,0
2780400,29878.57,0.0,0.0,0.0,0.0,PAYMENT,0
1772339,168496.43,325647.81,494144.24,1128921.45,960425.03,CASH_IN,0
5158758,20292.39,49663.0,29370.61,0.0,0.0,PAYMENT,0
2703699,4356.7,35742.0,31385.3,0.0,0.0,PAYMENT,0
3936778,1012178.82,0.0,0.0,1360115.4,2372294.22,TRANSFER,0
1112394,7129.44,2286588.21,2293717.65,84349.32,77219.88,CASH_IN,0
1408692,948066.64,0.0,0.0,3065726.21,4013792.85,CASH_OUT,0
4049318,6145.56,25261.0,19115.44,0.0,0.0,PAYMENT,0
3514781,2885.95,28962.0,26076.05,0.0,0.0,PAYMENT,0
3743564,7651.27,28956.0,21304.73,0.0,0.0,PAYMENT,0
2615308,369679.25,2672.0,372351.25,994833.86,625154.61,CASH_IN,0
5703685,60674.14,26110752.06,26171426.2,16631098.66,16570424.52,CASH_IN,0
2729032,312315.73,51731.0,0.0,1595172.68,2109990.55,CASH_OUT,0
4747202,45400.15,31159.0,0.0,0.0,0.0,PAYMENT,0
1497302,1946.07,0.0,0.0,0.0,0.0,PAYMENT,0
1974805,19517.42,546530.0,527012.58,0.0,19517.42,CASH_OUT,0
3252465,2662.73,376257.74,373595.02,0.0,0.0,PAYMENT,0
2452126,24872.51,35879.0,11006.49,0.0,0.0,PAYMENT,0
3904606,26529.17,5684869.09,5711398.26,721720.01,695190.83,CASH_IN,0
2245328,530831.93,0.0,0.0,12869028.98,13399860.91,CASH_OUT,0
4612354,63053.77,0.0,0.0,588724.79,651778.56,CASH_OUT,0
5239513,2468286.95,30495.0,0.0,123856.35,2592143.3,TRANSFER,0
3115158,353667.13,11080.0,0.0,96238.42,449905.54,TRANSFER,0
273798,99779.11,0.0,0.0,2112354.31,2212133.42,CASH_OUT,0
519084,9962.48,0.0,0.0,1596136.37,1606098.85,CASH_OUT,0
3644791,131158.89,0.0,0.0,154196.02,285354.91,CASH_OUT,0
1344165,10979.68,3507.0,0.0,0.0,0.0,PAYMENT,0
6117463,279.41,29835.0,29555.59,0.0,0.0,PAYMENT,0
9758,143860.31,40520.2,0.0,519924.29,428593.84,CASH_OUT,0
17559,152666.94,2609597.61,2762264.55,9135464.24,13101828.29,CASH_IN,0
1773044,166058.83,49955.0,216013.83,924236.02,758177.2,CASH_IN,0
1718540,772.6,0.0,0.0,0.0,0.0,PAYMENT,0
2118356,191885.67,667092.77,858978.44,4243310.74,4051425.07,CASH_IN,0
4508488,46456.94,0.0,0.0,8906810.68,8953267.62,CASH_OUT,0
2109080,13765.86,0.0,0.0,0.0,0.0,PAYMENT,0
5750542,3639.22,261720.95,258081.73,0.0,0.0,PAYMENT,0
3471113,50340.01,11693.0,62033.01,0.0,0.0,CASH_IN,0
1787549,4935.36,0.0,0.0,0.0,0.0,PAYMENT,0
1188481,14222.74,184355.28,170132.54,0.0,0.0,PAYMENT,0
1959260,1687.16,0.0,0.0,7194.04,8881.19,CASH_OUT,0
5756236,16627.33,0.0,0.0,0.0,0.0,PAYMENT,0
899201,24122.52,16114.0,0.0,0.0,0.0,PAYMENT,0
5343429,4630.14,20016.0,15385.86,302931.41,307561.55,DEBIT,0
5988783,2547.07,40454.0,37906.93,518316.37,520863.45,DEBIT,0
1236008,292043.97,4625216.06,4917260.03,12049558.34,11757514.37,CASH_IN,0
2029760,35570.51,11441.0,0.0,0.0,35570.51,CASH_OUT,0
4560173,40455.48,34415.0,74870.48,0.0,0.0,CASH_IN,0
5852816,104665.05,0.0,0.0,322105.74,426770.78,TRANSFER,0
1533809,60449.61,3202.0,0.0,396016.55,456466.15,CASH_OUT,0
2544838,7699.47,181082.37,173382.91,0.0,0.0,PAYMENT,0
179442,52768.15,969213.61,1021981.77,2138579.86,3200988.27,CASH_IN,0
2012012,4834.9,117423.0,112588.1,0.0,0.0,PAYMENT,0
4965691,7790.2,227278.95,235069.15,24760.12,16969.92,CASH_IN,0
602154,219405.03,0.0,0.0,676430.79,895835.82,CASH_OUT,0
2931027,524361.6,80904.0,0.0,375647.31,900008.92,CASH_OUT,0
4007057,46184.47,99911.0,53726.53,1750591.45,1796775.92,CASH_OUT,0
1891622,161319.35,63063.0,0.0,3327271.82,3488591.17,CASH_OUT,0
6357885,117942.7,50185.0,168127.7,0.0,0.0,CASH_IN,0
6301841,1914.31,16316.0,14401.69,0.0,1914.31,TRANSFER,0
3800514,475923.62,156152.66,632076.29,511932.95,36009.33,CASH_IN,0
2142443,192835.81,49788.0,0.0,112436.56,305272.37,CASH_OUT,0
611215,16868.26,0.0,0.0,0.0,0.0,PAYMENT,0
5422763,145060.68,2265075.17,2410135.85,8637029.92,8491969.24,CASH_IN,0
4196089,26308.28,0.0,0.0,0.0,0.0,PAYMENT,0
5316330,3024.2,58785.0,55760.8,0.0,0.0,PAYMENT,0
2017452,6320.76,25276.0,18955.24,0.0,0.0,PAYMENT,0
6141100,145419.54,101358.81,0.0,881360.88,1026780.42,CASH_OUT,0
4336871,191894.67,265.0,0.0,1622723.4,1814618.08,CASH_OUT,0
35000,1550.13,209999.64,208449.51,0.0,0.0,PAYMENT,0
2130302,337052.76,4905.0,341957.76,0.0,0.0,CASH_IN,0
167722,418790.21,20953.0,439743.21,0.0,0.0,CASH_IN,0
5638623,1250.41,435032.98,433782.56,0.0,0.0,PAYMENT,0
4744513,125777.66,20186.0,0.0,0.0,125777.66,CASH_OUT,0
3541836,615643.3,0.0,0.0,737755.58,1353398.88,CASH_OUT,0
3613371,1321.28,36101.0,34779.72,0.0,0.0,PAYMENT,0
776328,161833.38,100711.0,0.0,1068640.84,1230474.22,CASH_OUT,0
4653688,13729.72,0.0,0.0,0.0,0.0,PAYMENT,0
421441,124122.92,30508.0,154630.92,0.0,149142.82,CASH_IN,0
4258335,141672.22,0.0,0.0,1088038.9,1229711.12,CASH_OUT,0
6089594,299813.02,0.0,0.0,439257.72,739070.74,CASH_OUT,0
3691013,348458.05,1019639.0,1368097.05,747887.85,399429.8,CASH_IN,0
2783149,59335.56,26245.0,85580.56,0.0,0.0,CASH_IN,0
5982459,291731.11,151569.0,0.0,66741.49,358472.6,CASH_OUT,0
1711838,102143.1,105.0,102248.1,146897.91,44754.81,CASH_IN,0
3239933,2252.66,308273.52,306020.86,0.0,0.0,PAYMENT,0
1627770,5321.54,0.0,0.0,0.0,0.0,PAYMENT,0
4695723,305593.26,152.0,0.0,334280.8,639874.07,CASH_OUT,0
5672664,126761.73,440989.51,314227.78,3776831.31,3903593.04,CASH_OUT,0
4518438,59598.51,29006.0,0.0,1181295.92,1240894.43,CASH_OUT,0
5828259,66183.06,0.0,0.0,278260.65,344443.72,CASH_OUT,0
4021903,214484.85,173.0,0.0,131352.61,345837.46,CASH_OUT,0
215371,1882399.37,397584.0,0.0,623796.87,2506196.24,TRANSFER,0
4672432,270639.34,297.0,0.0,41349.51,311988.85,CASH_OUT,0
2087446,8789.54,1043782.85,1034993.32,0.0,0.0,PAYMENT,0
2542,18975.26,0.0,0.0,0.0,0.0,PAYMENT,0
1736825,3190.32,0.0,0.0,0.0,0.0,PAYMENT,0
4271259,210011.62,0.0,210011.62,696901.96,486890.33,CASH_IN,0
2521507,46798.24,49872.0,3073.76,746255.06,793053.31,CASH_OUT,0
61582,28854.6,66.0,0.0,0.0,0.0,PAYMENT,0
2047454,73704.67,0.0,0.0,605092.44,678797.11,CASH_OUT,0
2792484,30462.68,0.0,0.0,343070.74,373533.41,CASH_OUT,0
5731134,267976.89,62990.0,330966.89,0.0,0.0,CASH_IN,0
1746468,14387.58,0.0,0.0,0.0,0.0,PAYMENT,0
3341237,5749.15,594017.0,588267.84,0.0,0.0,PAYMENT,0
5183357,1836477.09,0.0,0.0,3043262.39,4879739.47,TRANSFER,0
939307,202089.03,0.0,0.0,2273705.96,2475794.99,CASH_OUT,0
3665197,100567.13,21502.0,0.0,0.0,100567.13,CASH_OUT,0
1061837,11678.53,103555.0,91876.47,0.0,0.0,PAYMENT,0
2046396,1606.47,0.0,0.0,0.0,0.0,PAYMENT,0
3562532,4367.84,157484.64,153116.79,0.0,0.0,PAYMENT,0
5850041,255319.88,0.0,0.0,28182561.94,28437881.82,CASH_OUT,0
6088043,187374.12,133701.0,321075.12,0.0,0.0,CASH_IN,0
2388633,6209.21,1443.0,0.0,0.0,0.0,PAYMENT,0
3152124,11969.53,97662.52,85692.99,0.0,0.0,PAYMENT,0
6088684,24814.23,0.0,0.0,0.0,0.0,PAYMENT,0
6246080,85425.43,31738.0,0.0,1089731.62,1175157.04,TRANSFER,0
5652268,71081.48,0.0,0.0,4614880.99,4685962.48,CASH_OUT,0
5094819,151897.23,10260.0,162157.23,2225402.75,2073505.53,CASH_IN,0
1571854,206333.97,0.0,0.0,5167596.51,5373930.48,CASH_OUT,0
6147908,1224313.57,0.0,0.0,2615600.0,3839913.58,TRANSFER,0
1132650,37600.42,724084.27,761684.69,1868367.69,1830767.28,CASH_IN,0
703596,3463.4,102988.08,99524.67,0.0,0.0,PAYMENT,0
2990398,175845.88,0.0,0.0,1132023.95,1307869.83,TRANSFER,0
5245745,165395.15,400284.27,565679.42,232075.84,66680.69,CASH_IN,0
5396543,155644.01,0.0,0.0,426528.65,582172.65,CASH_OUT,0
3930729,5877.98,140727.0,134849.02,0.0,0.0,PAYMENT,0
4313473,283369.0,160245.0,0.0,3313544.63,3596913.63,CASH_OUT,0
448105,935387.79,0.0,0.0,4165105.13,5327513.54,TRANSFER,0
6262815,7654.52,0.0,0.0,0.0,0.0,PAYMENT,0
5003281,340211.12,293226.0,0.0,111364.73,451575.85,CASH_OUT,0
4412422,233914.34,3211429.24,3445343.57,970125.45,736211.12,CASH_IN,0
2768875,11378.46,23277.0,11898.54,0.0,0.0,PAYMENT,0
3253739,104012.87,422586.19,526599.06,2739166.64,2635153.77,CASH_IN,0
2698209,1790.21,0.0,0.0,0.0,0.0,PAYMENT,0
1242193,88932.17,0.0,0.0,5826858.77,5792056.58,CASH_OUT,0
3474045,13762.31,0.0,0.0,0.0,0.0,PAYMENT,0
1857386,218003.38,0.0,0.0,375790.46,739697.71,CASH_OUT,0
5665884,85879.71,11658.0,97537.71,0.0,0.0,CASH_IN,0
1282325,265394.36,11355.0,0.0,0.0,265394.36,CASH_OUT,0
3533975,167540.94,89523.17,0.0,1094298.8,1261839.74,CASH_OUT,0
2079968,237897.52,119390.0,0.0,8242.7,246140.22,CASH_OUT,0
4592446,32121.26,0.0,0.0,0.0,0.0,PAYMENT,0
3740897,1203.37,508330.0,507126.63,1032561.21,1033764.58,DEBIT,0
1860805,128319.69,9064942.4,9193262.08,157383.0,29063.31,CASH_IN,0
5837664,214331.62,2307780.08,2522111.7,2431780.96,2217449.34,CASH_IN,0
2371496,38097.04,1931965.97,1970063.01,2430422.74,2392325.7,CASH_IN,0
1678376,19082.28,110269.77,91187.5,0.0,0.0,PAYMENT,0
4285331,99417.99,0.0,0.0,387354.73,486772.72,CASH_OUT,0
6335367,55878.54,27576.0,0.0,0.0,55878.54,CASH_OUT,0
5246070,58298.0,0.0,0.0,449397.17,507695.18,TRANSFER,0
1590549,338516.19,0.0,0.0,675505.13,1014021.33,CASH_OUT,0
3101290,75219.27,228314.24,153094.97,454737.15,682964.4,CASH_OUT,0
5872945,138312.77,0.0,0.0,195167.95,333480.72,CASH_OUT,0
5179320,4017.56,41555.71,37538.15,0.0,0.0,PAYMENT,0
358095,132417.71,17523.0,0.0,0.0,132417.71,CASH_OUT,0
528081,234090.84,13785.0,0.0,6177296.48,6411387.32,CASH_OUT,0
4947091,10884.31,5174.0,0.0,0.0,0.0,PAYMENT,0
4474001,190604.81,10962279.09,11152883.91,1424701.99,1234097.18,CASH_IN,0
5083375,9637.24,0.0,0.0,0.0,0.0,PAYMENT,0
711795,10781.17,582684.0,571902.83,0.0,0.0,PAYMENT,0
2037419,19502.62,0.0,0.0,0.0,0.0,PAYMENT,0
4992389,42046.98,3353.0,0.0,8065847.02,8107894.0,CASH_OUT,0
1458399,586950.68,878.0,0.0,1869248.74,2456199.42,TRANSFER,0
1023477,14459.1,0.0,0.0,0.0,0.0,PAYMENT,0
2123710,19311.57,562122.02,581433.59,373065.5,353753.93,CASH_IN,0
6227002,7859.12,856812.29,848953.17,0.0,0.0,PAYMENT,0
3737718,194058.57,21742.0,0.0,1310275.67,1504334.24,CASH_OUT,0
346114,447510.93,1877.0,0.0,1950605.67,2398116.6,CASH_OUT,0
542224,17986.87,0.0,0.0,0.0,0.0,PAYMENT,0
2864388,59132.76,0.0,0.0,0.0,0.0,PAYMENT,0
1359871,158672.42,32310.0,0.0,1001792.19,1160464.61,CASH_OUT,0
5973615,307970.95,0.0,0.0,16293475.19,16601446.14,CASH_OUT,0
6178828,743408.22,23111.0,0.0,1845826.17,2589234.39,CASH_OUT,0
1705938,14502.8,50429.0,64931.8,0.0,0.0,CASH_IN,0
5384351,120873.78,24603.0,0.0,3527983.47,3648857.26,CASH_OUT,0
975203,21805.0,128.0,0.0,0.0,0.0,PAYMENT,0
3004745,9339.71,238795.43,229455.72,0.0,0.0,PAYMENT,0
6108114,201229.47,10877.0,0.0,155402.53,356632.0,CASH_OUT,0
4287494,1617.67,116628.0,115010.33,0.0,0.0,PAYMENT,0
5704565,101875.13,73727.0,0.0,0.0,101875.13,CASH_OUT,0
532123,148446.21,3737161.85,3885608.06,257315.99,108869.77,CASH_IN,0
1982419,30183.08,0.0,0.0,0.0,0.0,PAYMENT,0
5099252,21578.63,0.0,0.0,0.0,0.0,PAYMENT,0
85045,28658.49,170907.84,142249.35,0.0,0.0,PAYMENT,0
2562917,873670.74,0.0,0.0,11325421.51,12199092.25,TRANSFER,0
